trustee_id,trustee_name,trustee_total_tships,regno
3625249,"Innocentia Chinyere Ezeh Ba, Ma.",2,1160036
3625249,"Innocentia Chinyere Ezeh Ba, Ma.",2,1160036
3628908,Mpande Simumba,2,1122656
3628908,Mpande Simumba,2,1138590
3635506,Mohammad Ashraf,2,1183925
3635506,Mohammad Ashraf,2,1119384
3636706,Julia Anne Robertson,2,1131669
3636706,Julia Anne Robertson,2,1139817
3639089,Rab Nawaz,3,251259
3639089,Rab Nawaz,3,1153535
3640029,Iftikhar Ahmed,2,1114806
3640029,Iftikhar Ahmed,2,1088375
3645649,Rt Revd Mark David Ashcroft,3,1143643
3645649,Rt Revd Mark David Ashcroft,3,1094157
3645649,Rt Revd Mark David Ashcroft,3,1094157
3645649,Rt Revd Mark David Ashcroft,3,249424
3645649,Rt Revd Mark David Ashcroft,3,249424
3660024,Sonal Mehta,2,1138913
3660024,Sonal Mehta,2,1144161
3663652,Lorna Jones,2,514726
3663652,Lorna Jones,2,1105353
3664201,Milton Nume,2,1173468
3664201,Milton Nume,2,1123706
3664201,Milton Nume,2,1123706
3668096,Mr E J Preston,2,1178542
3668096,Mr E J Preston,2,1138978
3668097,Mrs J E Hopkinson,2,1178542
3668097,Mrs J E Hopkinson,2,1138978
3672251,Alethea Siow,4,250311
3672251,Alethea Siow,4,505201
3672251,Alethea Siow,4,309268
3672251,Alethea Siow,4,1136358
3672251,Alethea Siow,4,250311
3672251,Alethea Siow,4,309268
3672251,Alethea Siow,4,250311
3672251,Alethea Siow,4,309268
3672251,Alethea Siow,4,505201
3672251,Alethea Siow,4,1136358
3683955,Rev Helen Byrne,2,1145485
3683955,Rev Helen Byrne,2,1150394
3699658,Adenike Olajumoke Ayoola,2,1181701
3699658,Adenike Olajumoke Ayoola,2,1142748
3699810,Pastor 'bosola Ogunsola,2,1155722
3699810,Pastor 'bosola Ogunsola,2,1131662
3705620,Joanna Read,2,1113716
3705620,Joanna Read,2,1159966
3713357,Judith Dennerly,2,1178557
3713357,Judith Dennerly,2,500198
3713501,Mark Andrew Hovell,2,1146768
3713501,Mark Andrew Hovell,2,1185307
3716095,Richard Bruce Paterson,3,1149979
3716095,Richard Bruce Paterson,3,1157505
3716095,Richard Bruce Paterson,3,1176955
3727174,Graham George Curtis,5,226919
3727174,Graham George Curtis,5,1072080
3727174,Graham George Curtis,5,226918
3727174,Graham George Curtis,5,1072083
3727174,Graham George Curtis,5,226921
3727174,Graham George Curtis,5,1072083
3727174,Graham George Curtis,5,226918
3727174,Graham George Curtis,5,226921
3727174,Graham George Curtis,5,1072080
3727174,Graham George Curtis,5,226919
3727174,Graham George Curtis,5,1072083
3727174,Graham George Curtis,5,1072080
3727174,Graham George Curtis,5,226918
3733516,Chris Smail,5,1171531
3733516,Chris Smail,5,1183084
3733516,Chris Smail,5,1186559
3733516,Chris Smail,5,1141919
3733516,Chris Smail,5,1141644
11142593,Jack Pickett,4,215728
11142593,Jack Pickett,4,1167087
11142593,Jack Pickett,4,504523
11142593,Jack Pickett,4,1167087
11142593,Jack Pickett,4,1166318
11142593,Jack Pickett,4,1166318
11142593,Jack Pickett,4,215728
11142593,Jack Pickett,4,1167087
11142593,Jack Pickett,4,504523
11142593,Jack Pickett,4,504523
11142593,Jack Pickett,4,215728
11142593,Jack Pickett,4,1166318
11142593,Jack Pickett,4,215728
11143786,Marcia Zelia Wall,2,1008295
11143786,Marcia Zelia Wall,2,526702
11143786,Marcia Zelia Wall,2,526702
11143787,Rev Marcia Wall,3,1087955
11143787,Rev Marcia Wall,3,526660
11143787,Rev Marcia Wall,3,249424
11143787,Rev Marcia Wall,3,249424
11143787,Rev Marcia Wall,3,526660
11143787,Rev Marcia Wall,3,249424
11143787,Rev Marcia Wall,3,1087955
11145892,Haroon Dada,2,269563
11145892,Haroon Dada,2,515778
11152875,Julian Lloyd Webber,3,1108731
11152875,Julian Lloyd Webber,3,702371
11152875,Julian Lloyd Webber,3,1142615
11160313,Dr Colin John Billington,2,1125980
11160313,Dr Colin John Billington,2,1143128
11160316,Dennis John Talbot,2,1143128
11160316,Dennis John Talbot,2,509772
11160316,Dennis John Talbot,2,509772
11164103,Susan Marks,4,526702
11164103,Susan Marks,4,526702
11164103,Susan Marks,4,526407
11164103,Susan Marks,4,526407
11164103,Susan Marks,4,505207
11164103,Susan Marks,4,505207
11164103,Susan Marks,4,505207
11164103,Susan Marks,4,526054
11164103,Susan Marks,4,526054
11164103,Susan Marks,4,505207
11164103,Susan Marks,4,526054
11164103,Susan Marks,4,526407
11164103,Susan Marks,4,526702
11165148,Malcolm Edge,3,526054
11165148,Malcolm Edge,3,526407
11165148,Malcolm Edge,3,526407
11165148,Malcolm Edge,3,526054
11165148,Malcolm Edge,3,526702
11165148,Malcolm Edge,3,526054
11165148,Malcolm Edge,3,526702
11165149,Alan Torevell,3,526702
11165149,Alan Torevell,3,526054
11165149,Alan Torevell,3,526054
11165149,Alan Torevell,3,526702
11165149,Alan Torevell,3,526054
11165149,Alan Torevell,3,526407
11165149,Alan Torevell,3,526407
11165655,P. Rae,2,1166806
11165655,P. Rae,2,1163648
11165655,Dr Peter Rae,2,1163648
11166101,Philip John Davis Bed. Med.,2,1135067
11166101,Philip John Davis Bed. Med.,2,1142217
11173470,Kenneth Garrod,2,1154796
11173470,Kenneth Garrod,2,1188791
11173529,Anne Alsop,3,1109058
11173529,Anne Alsop,3,304478
11173529,Anne Alsop,3,223347
11175619,Jagtar Singh Ajimal,2,257807
11175619,Jagtar Singh Ajimal,2,517880
11177171,Rev Philip John Rawlings,3,1150090
11177171,Rev Philip John Rawlings,3,1154327
11177171,Rev Philip John Rawlings,3,1182811
11182137,Andrew Grieve,2,1160300
11182137,Andrew Grieve,2,1002222
11182454,Rev Alistair Metcalfe,2,1166834
11182454,Rev Alistair Metcalfe,2,1130323
11210456,Bob May,4,1165132
11210456,Bob May,4,1158211
11210456,Bob May,4,1125455
11210456,Bob May,4,1185266
11211834,Robert Alan Sabatini,2,516568
11211834,Robert Alan Sabatini,2,1126494
11216573,George Whalley,2,1166873
11216573,George Whalley,2,1100469
11216573,George Whalley,2,1100469
11227233,Duncan Craig,2,1116008
11227233,Duncan Craig,2,1183014
11227516,Alok Bhattacharjee,2,517880
11227516,Alok Bhattacharjee,2,1068094
11229433,Matthew Atkinson,2,1145099
11229433,Matthew Atkinson,2,1007809
11233633,Dr Paula Mcalinden,2,252115
11233633,Dr Paula Mcalinden,2,1161043
11233965,Trevor Wooding,2,1082156
11233965,Trevor Wooding,2,1186559
11244308,Professor Rosalie Liccardo Pacula,2,1132454
11244308,Professor Rosalie Liccardo Pacula,2,1177654
11247082,Erica Whyman,3,1165639
11247082,Erica Whyman,3,1115555
11247082,Erica Whyman,3,1159966
11249669,Phillip Banda,2,1164045
11249669,Phillip Banda,2,1052608
11252366,James Lee,2,1176902
11252366,James Lee,2,1177749
11260304,CLLR Susan Murphy,2,1086775
11260304,CLLR Sue Murphy,2,1086775
11260304,CLLR Sue Murphy,2,1173260
11262351,Faraq Iqbal Malik,2,1081649
11262351,Faraq Iqbal Malik,2,1186236
11263988,Julius Piers Manduell,2,214684
11263988,Julius Piers Manduell,2,310255
11269431,Stephen Isherwood,2,528784
11269431,Stephen Isherwood,2,1055300
11270762,Paul Milner,2,274769
11270762,Paul Milner,2,1120199
11273075,George Devlin,2,1000392
11273075,George Devlin,2,1128263
11273248,Christine Lee-Jones,2,1109839
11273248,Christine Lee-Jones,2,1040579
11273248,Christine Lee-Jones,2,1040579
11279357,Dennis Barrett,2,1037828
11279357,Dennis Barrett,2,1155379
11282357,Rev Fayaz Adman,2,233814
11282357,Rev Fayaz Adman,2,1131301
11292764,Anthony O'connor,2,1160268
11292764,Anthony O'connor,2,1087955
11292764,Anthony O'connor,2,1087955
11292765,James Blakey,2,1160268
11292765,James Blakey,2,1087955
11292765,James Blakey,2,1087955
11294368,Dr Hannah Barker,3,526054
11294368,Dr Hannah Barker,3,526407
11294368,Dr Hannah Barker,3,526702
11294368,Dr Hannah Barker,3,526702
11294368,Dr Hannah Barker,3,526054
11294368,Dr Hannah Barker,3,526407
11294368,Dr Hannah Barker,3,526054
11316380,Ann Meadowcroft,2,1177999
11316380,Ann Meadowcroft,2,1147596
11322635,Barbara Ann Hodgson,2,249424
11322635,Barbara Ann Hodgson,2,1133933
11327265,Victoria Susan Rosin MBE,3,1182809
11327265,Victoria Susan Rosin MBE,3,1089257
11327265,Victoria Susan Rosin MBE,3,1182809
11327265,Victoria Susan Rosin MBE,3,1150161
11327265,Victoria Susan Rosin MBE,3,1089257
11329834,Helen Jane Taylor-O'brien,2,1147829
11329834,Helen Jane Taylor-O'brien,2,1048581
11337691,Rev Daniel Attoh,3,1178884
11337691,Rev Daniel Attoh,3,1148159
11337691,Rev Daniel Attoh,3,1052568
11337691,Rev Daniel Attoh,3,1178884
11337691,Rev Daniel Attoh,3,1052568
11343521,Dr Dorothy Joan Clayton,2,1143639
11343521,Dr Dorothy Joan Clayton,2,500434
11345815,Edna Robinson,4,1056041
11345815,Edna Robinson,4,1062333
11345815,Edna Robinson,4,1106967
11345815,Edna Robinson,4,1122063
11347492,Robert Croll,2,1181088
11347492,Robert Croll,2,1133000
11353348,Professor Sir Netar Prakash Mallick Kb DL Frcp,3,521248
11353348,Professor Sir Netar Prakash Mallick Kb DL Frcp,3,1155225
11353348,Professor Sir Netar Prakash Mallick Kb DL Frcp,3,227864
11357286,Matt Tennant,2,1077484
11357286,Matt Tennant,2,1133121
11363073,Professor Mark Edmund Smith,3,1055300
11363073,Professor Mark Edmund Smith,3,1149740
11363073,Professor Mark Edmund Smith,3,1039709
11381612,Simon Ruding,4,1146658
11381612,Simon Ruding,4,1118515
11381612,Simon Ruding,4,1174406
11381612,Simon Ruding,4,1175167
11388515,Dr Alick Munro,2,1159781
11388515,Dr Alick Munro,2,277713
11398798,Teej Dew,2,1121320
11398798,Teej Dew,2,1162220
11400224,John Spencer Ream,3,1076487
11400224,John Spencer Ream,3,1092362
11400224,John Spencer Ream,3,1134354
11405010,Thomas Karl Glover Jackson,2,1121276
11405010,Thomas Karl Glover Jackson,2,1188662
11409378,David Hayman,5,1176902
11409378,David Hayman,5,1180638
11409378,David Hayman,5,1157401
11409378,David Hayman,5,1153137
11409378,David Hayman,5,1177749
11415610,Maxim Cohen,2,1084593
11415610,Maxim Cohen,2,1084593
11415610,Maxim Cohen,2,1086643
11420659,Zahra Alijah,2,1110880
11420659,Zahra Alijah,2,1177402
11427077,Geoffrey Dent,3,1183135
11427077,Geoffrey Dent,3,1153832
11427077,Geoffrey Dent,3,249424
11427152,Pauline Limen,3,1151846
11427152,Pauline Limen,3,1186776
11427152,Pauline Limen,3,1179490
11431296,Shelley Lanchbury,2,1042500
11431296,Shelley Lanchbury,2,1162134
11431296,Shelley Lanchbury,2,1042500
11431346,Gareth Henderson,2,1122799
11431346,Gareth Henderson,2,1126097
11432457,David Barnes,4,532297
11432457,David Barnes,4,505121
11432457,David Barnes,4,313186
11432457,David Barnes,4,532297
11432457,David Barnes,4,313186
11432457,David Barnes,4,532297
11432457,David Barnes,4,510668
11432457,David Barnes,4,510668
11432457,David Barnes,4,313186
11432457,David Barnes,4,505121
11439885,David Easton,5,1180638
11439885,David Easton,5,1177749
11439885,David Easton,5,1153137
11439885,David Easton,5,1157401
11439885,David Easton,5,1176902
11440163,Susan Elizabeth Hare,2,1021798
11440163,Susan Elizabeth Hare,2,1188245
11445448,Sir Weis,3,1092751
11445448,Sir Weis,3,283322
11445448,Sir Weis,3,1104484
11452433,Graham Lister,3,1093556
11452433,Graham Lister,3,1053633
11452433,Graham Lister,3,1053633
11452433,Graham Lister,3,1159966
11452433,Graham Lister,3,1093556
11454058,Lord Roy Kennedy,2,1096199
11454058,Lord Roy Kennedy,2,1103731
11458525,Teresa Anne Tasker,3,1053494
11458525,Teresa Anne Tasker,3,1121417
11458525,Teresa Anne Tasker,3,1083219
11466247,Siu Boon MA,2,1169294
11466247,Siu Boon MA,2,1092536
11470107,Richard Michael Young,2,1164681
11470107,Richard Michael Young,2,1188892
11482430,Richard Massingham,2,1186559
11482430,Richard Massingham,2,1082156
11482434,Dominic Hardwick,2,1143533
11482434,Dominic Hardwick,2,1181126
11489844,Pastor Kolawole Abayomi Oyedele,2,1157177
11489844,Pastor Kolawole Abayomi Oyedele,2,1153958
11489845,Pastor Olutoyin Bolanle Taiwo,2,1153787
11489845,Pastor Olutoyin Bolanle Taiwo,2,1153958
11490720,Richard Currie,2,1078009
11490720,Richard Currie,2,1078009
11490720,Richard Currie,2,1133526
11495469,Joel Taller,2,1153879
11495469,Joel Taller,2,1150046
11495647,Haroon Rashid,4,1027642
11495647,Haroon Rashid,4,1161011
11495647,Haroon Rashid,4,1166521
11495647,Haroon Rashid,4,1160256
11505013,Jonathan Wainwright,2,1081467
11505013,Jonathan Wainwright,2,1081467
11505013,Jonathan Wainwright,2,1147287
11505107,Rev Karen Hopwood-Owen,2,530002
11505107,Rev Karen Hopwood-Owen,2,1132732
11506267,Rev John Brett,2,1182811
11506267,Rev John Brett,2,1154327
11507011,Edward Amies,3,1072199
11507011,Edward Amies,3,1154744
11507011,Edward Amies,3,1158454
11512769,Stephen Edward Best,3,1132237
11512769,Stephen Edward Best,3,1174410
11512769,Stephen Edward Best,3,1055993
11513659,Chinwe Jennifer Daniel,2,1184969
11513659,Chinwe Jennifer Daniel,2,1078009
11518917,Paula Jayne Moulton,2,1164805
11518917,Paula Jayne Moulton,2,1141796
11518917,Paula Jayne Moulton,2,1141796
11519166,Mark Anthony Nesbitt,2,1146058
11519166,Mark Anthony Nesbitt,2,1145811
11527235,Joan Lesley Ward,2,1048000
11527235,Joan Lesley Ward,2,313395
11527441,Michael Tindall,2,1108310
11527441,Michael Tindall,2,1145430
11537084,Dr Christopher Michaels,2,1149979
11537084,Dr Christopher Michaels,2,273984
11537113,Anita Cawley,2,1158974
11537113,Anita Cawley,2,1113597
11542942,Stephen Crocker,2,1117848
11542942,Stephen Crocker,2,1022754
11550905,Bernadine Portbury,3,1182073
11550905,Bernadine Portbury,3,1150671
11550905,Bernadine Portbury,3,1182073
11550905,Bernadine Portbury,3,1123875
11550905,Bernadine Portbury,3,1123875
11553623,Councellor Bernard Stone,2,1168695
11553623,Councellor Bernard Stone,2,514719
11553623,Councellor Bernard Stone,2,514719
11555039,Ian Humphries,2,1157548
11555039,Ian Humphries,2,1156857
11556058,Eric Stelfox,6,215728
11556058,Eric Stelfox,6,504523
11556058,Eric Stelfox,6,1166318
11556058,Eric Stelfox,6,701559
11556058,Eric Stelfox,6,1137385
11556058,Eric Stelfox,6,215728
11556058,Eric Stelfox,6,215728
11556058,Eric Stelfox,6,701559
11556058,Eric Stelfox,6,1137385
11556058,Eric Stelfox,6,1167087
11556058,Eric Stelfox,6,701559
11556058,Eric Stelfox,6,1137385
11556058,Eric Stelfox,6,215728
11556058,Eric Stelfox,6,504523
11556058,Eric Stelfox,6,1137385
11556058,Eric Stelfox,6,701559
11556058,Eric Stelfox,6,1167087
11556058,Eric Stelfox,6,1166318
11556058,Eric Stelfox,6,504523
11556058,Eric Stelfox,6,1167087
11556058,Eric Stelfox,6,1166318
11561879,Professor Bertrand Olivier Taithe,2,1083008
11561879,Professor Bertrand Olivier Taithe,2,1166956
11561879,Professor Bertrand Olivier Taithe,2,1083008
11567054,Steven John Parker,2,1149979
11567054,Steven John Parker,2,1170914
11567665,Farhan Ali Frcs,2,1159167
11567665,Farhan Ali Frcs,2,1159167
11567665,Farhan Ali Frcs,2,1175227
11571062,James Martin Wilson,2,1131669
11571062,James Martin Wilson,2,1144145
11571062,James Martin Wilson,2,1131669
11571064,Anne Veronica Cooper,2,1144145
11571064,Anne Veronica Cooper,2,1168597
11571064,Anne Veronica Cooper,2,1144145
11572270,Timothy Arthur Robert Elston,2,1055993
11572270,Timothy Arthur Robert Elston,2,1174410
11579481,Dr Anne-Maria Brennan,2,1158509
11579481,Dr Anne-Maria Brennan,2,255950
11585009,Rev Dr Ann Sonja Peart,4,526654
11585009,Rev Dr Ann Sonja Peart,4,235410
11585009,Rev Dr Ann Sonja Peart,4,255205
11585009,Rev Dr Ann Sonja Peart,4,236744
11586970,Allan Kornbluth,2,1150855
11586970,Allan Kornbluth,2,1158884
11587048,David Woodhams,2,1044163
11587048,David Woodhams,2,521634
11587048,David Woodhams,2,521634
11591533,Rev Simon Hall,2,1174113
11591533,Rev Simon Hall,2,1142739
11597790,Bilal Ahmed,2,1157766
11597790,Bilal Ahmed,2,1179403
11609495,Terence Walsh,3,507409
11609495,Terence Walsh,3,509408
11609495,Terence Walsh,3,509408
11609495,Terence Walsh,3,700808
11609495,Terence Walsh,3,507409
11609495,Terence Walsh,3,507409
11609495,Terence Walsh,3,700808
11612770,Roy Harding,3,225453
11612770,Roy Harding,3,225453
11612770,Roy Harding,3,225453
11612770,Roy Harding,3,234651
11612770,Roy Harding,3,228916
11612770,Roy Harding,3,228916
11612770,Roy Harding,3,234651
11614281,Rt Revd David Walker,3,1151085
11614281,Rt Revd David Walker,3,1140097
11614281,Rt Revd David Walker,3,1180942
11616918,Janet Emsley CLLR,3,1174714
11616918,Janet Emsley CLLR,3,501953
11616918,Janet Emsley CLLR,3,222482
11620787,Elizabeth Jane Tempest,2,515581
11620787,Elizabeth Jane Tempest,2,1098017
11621080,Michael Moore,2,257238
11621080,Michael Moore,2,1164798
11621757,Owolewa Abiodun Daramola,2,1137544
11621757,Owolewa Abiodun Daramola,2,1170101
11624813,Kenneth Malcolm Phillips,2,515581
11624813,Kenneth Malcolm Phillips,2,1152392
11626841,Steven James Lindsay,3,295260
11626841,Steven James Lindsay,3,295260
11626841,Steven James Lindsay,3,501953
11626841,Steven James Lindsay,3,1105918
11626841,Steven James Lindsay,3,295260
11626841,Steven James Lindsay,3,1105918
11626841,Steven James Lindsay,3,501953
11638389,Martyn Torevell,2,501909
11638389,Martyn Torevell,2,255424
11638389,Martyn Torevell,2,255424
11638595,Martin Francis Connolly,2,1086775
11638595,Martin Francis Connolly,2,1169291
11638595,Martin Francis Connolly,2,1086775
11639729,Jean Griffin,2,1182191
11639729,Jean Griffin,2,1086533
11642062,Dr Ife Akintunde,2,1008391
11642062,Dr Ife Akintunde,2,1126774
11645698,Niranjan Bhatt,3,257807
11645698,Niranjan Bhatt,3,257807
11645698,Niranjan Bhatt,3,518092
11645698,Niranjan Bhatt,3,1040167
11645698,Niranjan Bhatt,3,518092
11649904,Gordon Haynes,2,1081467
11649904,Gordon Haynes,2,1147287
11649904,Gordon Haynes,2,1081467
11650390,Ms Su Yen Tan,2,1126494
11650390,Ms Su Yen Tan,2,1125356
11655498,David John Haywood,2,226919
11655498,David John Haywood,2,226921
11655498,David John Haywood,2,226919
11663558,Michael Gerard Emmerich,2,503675
11663558,Michael Gerard Emmerich,2,1181935
11664838,Friends Of Cark Station,2,1179709
11664838,Friends Of Cark Station,2,1143128
11667766,Prof Jeffrey Neil Sharkey,2,1108731
11667766,Prof Jeffrey Neil Sharkey,2,292182
11672673,Andrew John Mcnicholas,2,1171216
11672673,Andrew John Mcnicholas,2,1162025
11677953,Clare Flynn,3,1074481
11677953,Clare Flynn,3,1116258
11677953,Clare Flynn,3,1116258
11677953,Clare Flynn,3,1074481
11677953,Clare Flynn,3,1151085
11677953,Clare Flynn,3,1074481
11677953,Clare Flynn,3,1151085
11682420,Beth Knowles,2,515571
11682420,Beth Knowles,2,1180418
11687499,Denise Price,2,1176385
11687499,Denise Price,2,1132741
11693389,Michael John Greenwood CBE DL,2,1040579
11693389,Michael John Greenwood CBE DL,2,1082054
11693389,Michael John Greenwood CBE DL,2,1040579
11707821,Pip Cotterill,3,215728
11707821,Pip Cotterill,3,504523
11707821,Pip Cotterill,3,215728
11707821,Pip Cotterill,3,241764
11707821,Pip Cotterill,3,504523
11707821,Pip Cotterill,3,241764
11707821,Pip Cotterill,3,215728
11708468,David Edward Carter,2,1157274
11708468,Dave Carter,2,1157274
11708468,Dave Carter,2,1164179
11715805,Professor Simon Mcveigh,2,222410
11715805,Professor Simon Mcveigh,2,271332
11717111,Pastor Geoffrey Kwakye-Donkor,2,1165142
11717111,Pastor Geoffrey Kwakye-Donkor,2,1171736
11717111,Pastor Geoffrey Kwakye-Donkor,2,1165142
11717112,Pastor Kathleen Kwakye-Donkor,2,1171736
11717112,Pastor Kathleen Kwakye-Donkor,2,1165142
11717112,Pastor Kathleen Kwakye-Donkor,2,1165142
11718570,Rev Gillian Newton,4,250311
11718570,Rev Gillian Newton,4,280356
11718570,Rev Gillian Newton,4,505201
11718570,Rev Gillian Newton,4,1136358
11718570,Rev Gillian Newton,4,505201
11718570,Rev Gillian Newton,4,1136358
11718570,Rev Gillian Newton,4,250311
11718570,Rev Gillian Newton,4,505201
11718570,Rev Gillian Newton,4,280356
11718570,Rev Gillian Newton,4,250311
11718570,Rev Gillian Newton,4,1136358
11718570,Rev Gillian Newton,4,280356
11718570,Rev Gillian Newton,4,250311
11719966,David Moore,2,1147287
11719966,David Moore,2,1081467
11719966,David Moore,2,1081467
11722707,Charles Edward Lord OBE JP,4,1159357
11722707,Charles Edward Lord OBE JP,4,1070904
11722707,Charles Edward Lord OBE JP,4,1090923
11722707,Charles Edward Lord OBE JP,4,1107172
11723198,Mark David Stow,2,1055300
11723198,Mark David Stow,2,1078508
11724065,Peter Elson,2,1126097
11724065,Peter Elson,2,1122799
11727998,Edward Rawson Cox,2,1163533
11727998,Edward Rawson Cox,2,1130568
11731507,John Barry Schutter,2,1114788
11731507,John Barry Schutter,2,1169601
11734085,Dr Kevin Wong,2,1017467
11734085,Dr Kevin Wong,2,1143038
11738605,Mary Christie,2,1181126
11738605,Mary Christie,2,1143533
11739510,Prof Linda Merrick,2,526702
11739510,Prof Linda Merrick,2,1108731
11739510,Prof Linda Merrick,2,526702
11749729,Harry Ross,3,526054
11749729,Harry Ross,3,526054
11749729,Harry Ross,3,526407
11749729,Harry Ross,3,526407
11749729,Harry Ross,3,526702
11749729,Harry Ross,3,526702
11749729,Harry Ross,3,526054
11757265,Dr Ruth Thompson,2,221889
11757265,Dr Ruth Thompson,2,1147150
11758899,Conor Mungo Jerram,3,295679
11758899,Conor Mungo Jerram,3,1083412
11758899,Conor Mungo Jerram,3,503200
11758899,Conor Mungo Jerram,3,1083412
11758899,Conor Mungo Jerram,3,503200
11758899,Conor Mungo Jerram,3,295679
11758899,Conor Mungo Jerram,3,295679
11760992,Anna Rachel Bunney,2,210563
11760992,Anna Rachel Bunney,2,295679
11763271,Allan Gibson,2,1126097
11763271,Allan Gibson,2,1122799
11764765,Sheila Jane Malley,3,1124856
11764765,Sheila Jane Malley,3,1093028
11764765,Sheila Jane Malley,3,1105412
11765801,Mr N D Bradley,2,1126988
11765801,Mr N D Bradley,2,1156722
11773175,Anna Addison,3,249657
11773175,Anna Addison,3,224271
11773175,Anna Addison,3,225116
11773175,Anna Addison,3,224271
11773175,Anna Addison,3,225116
11773175,Anna Addison,3,249657
11773175,Anna Addison,3,224271
11790934,Joanne Lee,4,1172241
11790934,Joanne Lee,4,1133669
11790934,Joanne Lee,4,1121476
11790934,Joanne Lee,4,1118706
11793345,Jennifer Platt,3,225453
11793345,Jennifer Platt,3,234651
11793345,Jennifer Platt,3,225453
11793345,Jennifer Platt,3,228916
11793345,Jennifer Platt,3,234651
11793345,Jennifer Platt,3,228916
11793345,Jennifer Platt,3,225453
11793814,Winsome Richbell-Brown,2,1166128
11793814,Winsome Richbell-Brown,2,1134783
11794196,Jim Battle,3,1087319
11794196,Jim Battle,3,1151781
11794196,Jim Battle,3,1155379
11794196,Jim Battle,3,1087319
11794196,Jim Battle,3,1151781
11798865,Rev Rosemarie Clarke,2,250311
11798865,Rev Rosemarie Clarke,2,1136358
11798865,Rev Rosemarie Clarke,2,250311
11803802,Canon David Andrew Holgate,4,1087955
11803802,Canon David Andrew Holgate,4,526235
11803802,Canon David Andrew Holgate,4,526235
11803802,Canon David Andrew Holgate,4,1008295
11803802,Canon David Andrew Holgate,4,1087955
11803802,Canon David Andrew Holgate,4,526660
11803802,Canon David Andrew Holgate,4,526235
11803802,Canon David Andrew Holgate,4,1087955
11803802,Canon David Andrew Holgate,4,526660
11803802,Canon David Andrew Holgate,4,1008295
11803802,Canon David Andrew Holgate,4,526660
11803802,Canon David Andrew Holgate,4,526235
11803802,Canon David Andrew Holgate,4,1008295
11812049,Olutomi Oyewole Osibanjo,2,1169652
11812049,Olutomi Oyewole Osibanjo,2,1149674
11818902,Safina Islam,3,1062333
11818902,Safina Islam,3,1056041
11818902,Safina Islam,3,1122063
11819143,Stephen Dauncey,2,1179810
11819143,Stephen Dauncey,2,503675
11820821,David Cockill,2,225453
11820821,David Cockill,2,228916
11820821,David Cockill,2,225453
11821476,Erica Margaret Louise Dunmow,2,1082375
11821476,Erica Margaret Louise Dunmow,2,1115390
11824681,Ms Clare Regan,4,215728
11824681,Clare Regan,4,215728
11824681,Ms Clare Regan,4,504523
11824681,Ms Clare Regan,4,1167087
11824681,Clare Monaghan,4,215728
11824681,Ms Clare Regan,4,1166318
11824681,Clare Monaghan,4,504523
11824681,Ms Clare Regan,4,1167087
11824681,Clare Regan,4,1167087
11824681,Clare Regan,4,504523
11824681,Ms Clare Regan,4,1166318
11824681,Clare Monaghan,4,1166318
11824681,Ms Clare Regan,4,215728
11824682,John Louden,5,215728
11824682,John Louden,5,504523
11824682,John Louden,5,504523
11824682,John Louden,5,241764
11824682,John Louden,5,1166318
11824682,John Louden,5,1166318
11824682,John Louden,5,1167087
11824682,John Louden,5,215728
11824682,John Louden,5,1167087
11824682,John Louden,5,1166318
11824682,John Louden,5,215728
11824682,John Louden,5,1167087
11824682,John Louden,5,241764
11824682,John Louden,5,1166318
11824682,John Louden,5,215728
11824682,John Louden,5,215728
11824682,John Louden,5,241764
11824682,John Louden,5,504523
11824682,John Louden,5,1167087
11824682,John Louden,5,241764
11824682,John Louden,5,504523
11824683,June Hitchin,3,504523
11824683,June Hitchin,3,1167087
11824683,June Hitchin,3,504523
11824683,June Hitchin,3,1166318
11824683,June Hitchin,3,504523
11824683,June Hitchin,3,1167087
11824683,June Hitchin,3,1166318
11824684,Pip Cotterill,2,1167087
11824684,Pip Cotterill,2,1166318
11824684,Pip Cotterill,2,1166318
11827430,Karl Tonks,2,1176699
11827430,Karl Tonks,2,1010167
11832596,Ruth Seabrook,3,224271
11832596,Ruth Seabrook,3,249657
11832596,Ruth Seabrook,3,235916
11832596,Ruth Seabrook,3,224271
11832596,Ruth Seabrook,3,235916
11832596,Ruth Seabrook,3,224271
11832596,Ruth Seabrook,3,249657
11832611,Daressa Mullen,2,500198
11832611,Daressa Mullen,2,1178557
11836075,Lucy Crompton-Reid,2,1152307
11836075,Lucy Crompton-Reid,2,1149979
11837133,Jennifer Raffle,2,273345
11837133,Jennifer Raffle,2,273345
11837133,Jennifer Raffle,2,501909
11842196,Joanne Bliss,2,1174410
11842196,Joanne Bliss,2,1055993
11842766,Ian Hopkins,4,1040579
11842766,Ian Hopkins,4,1147445
11842766,Ian Hopkins,4,1040579
11842766,Ian Hopkins,4,1147445
11842766,Ian Hopkins,4,1173260
11842766,Ian Hopkins,4,1147449
11842766,Ian Hopkins,4,1147449
11850947,Archdeacon Karen Belinda Lund,3,249424
11850947,Archdeacon Karen Belinda Lund,3,233814
11850947,Archdeacon Karen Belinda Lund,3,1166935
11850947,Archdeacon Karen Belinda Lund,3,1166935
11850947,Archdeacon Karen Belinda Lund,3,233814
11850948,Keith Lewis,2,249424
11850948,Keith Lewis,2,1165756
11853235,Suhail Sharief,2,1126281
11853235,Suhail Sharief,2,1144802
11860190,Gerard Francis Godley,3,1109200
11860190,Gerard Francis Godley,3,1108731
